label,youtube_id,time_start,time_end,split
shucking oysters,X5DXV1pdGtU,58,68,train
shucking oysters,xU_stLh5zfQ,10,20,train
shucking oysters,hYL4lChdWbQ,66,76,train
shucking oysters,HuSHIaX3SOQ,9,19,train
shucking oysters,9L78cksTg50,45,55,train
shucking oysters,Vfer_SojfxY,37,47,train
shucking oysters,aRWe4Qpte0s,54,64,train
shucking oysters,y7RUNtF13oo,39,49,train
shucking oysters,Z1NPSWQQcWU,27,37,train
shucking oysters,N7Wj0Jg8xpY,0,10,train
playing trumpet,IelkYl9mhjs,14,24,train
playing trumpet,4IJz6SDn1UQ,1,11,train
playing trumpet,6Jy6q-C-sxE,18,28,train
playing trumpet,7Lr0hAUc2K0,3,13,train
playing trumpet,e1nBFPSoOZo,0,10,train
playing trumpet,w0SkkPl3ddw,45,55,train
playing trumpet,ad791VoYAmU,18,28,train
playing trumpet,8KDjHJAwzEo,1,11,train
playing trumpet,n63svVbXoPE,59,69,train
playing trumpet,3Bim7SeZUzA,3,13,train
playing trumpet,LOY73gPdEmU,34,44,train
playing trumpet,HRsXmeW0nU4,10,20,train
playing trumpet,Ky5oRIB-sJ4,7,17,train
playing trumpet,4TvMmZU_Exc,22,32,train
playing trumpet,t6DOqCJTAn0,1,11,train
playing trumpet,B0plSdmQNHo,10,20,train
playing trumpet,BQG7Gmvqb4M,78,88,train
playing trumpet,9-Bar8KJa-0,15,25,train
playing trumpet,A6A_PcyU7aQ,31,41,train
playing trumpet,Hok9Asf3xs8,13,23,train
playing trumpet,ygnxpp3dO90,63,73,train
playing trumpet,2D3E1vBGW4I,68,78,train
playing trumpet,fBJKyZA1--Y,50,60,train
playing trumpet,kHMxeRaw9h0,64,74,train
playing trumpet,8UA_JgCabto,5,15,train
playing trumpet,O5jundd1bOs,65,75,train
playing trumpet,34ykFKoCyYk,23,33,train
playing trumpet,c7EBtpgUdPs,22,32,train
playing trumpet,fG4SrPjQwno,35,45,train
playing trumpet,nb8EIE5IFsQ,46,56,train
playing trumpet,C5DAv9MHKIg,54,64,train
playing trumpet,Rdzx6IVDJ9g,57,67,train
playing trumpet,4MF4FI-nAys,9,19,train
playing trumpet,-y9wlqiK5C4,16,26,train
playing trumpet,2v_Qv8CaIhk,2,12,train
playing trumpet,JETn-lVPNYs,56,66,train
playing trumpet,y1wDjAahq-U,48,58,train
playing trumpet,ai6uQTDfAEo,15,25,train
playing trumpet,j-WkqIZOkWY,40,50,train
playing trumpet,8Y5ENSeY1og,67,77,train
playing trumpet,-KCuZn3n2ZU,56,66,train
playing trumpet,ku5Dizug5Gg,0,10,train
playing trumpet,k4wYU7PZuPY,29,39,train
playing trumpet,j_tSjkfrE0c,76,86,train
playing trumpet,-BtzVCzSnLk,73,83,train
playing trumpet,3wpqhgEqFlQ,1,11,train
playing trumpet,eSXal5X7MKk,51,61,train
playing trumpet,LoJaCKppxJA,35,45,train
playing trumpet,lDkMtRZaPWs,15,25,train
playing trumpet,eBd2fFWjLYY,21,31,train
playing trumpet,cgmM6SyvIhA,49,59,train
playing trumpet,mCo3PQWEL7g,13,23,train
playing trumpet,Bu-llEKyoqw,16,26,train
playing trumpet,7VSr896yjmA,34,44,train
playing trumpet,BLtUldq0Xwc,21,31,train
playing trumpet,iz8en2Dt7vE,17,27,train
playing trumpet,98mt4-a7cRk,13,23,train
playing trumpet,2zkSuZvck1c,59,69,train
playing trumpet,LG4gR9HdEFY,9,19,train
playing trumpet,OF4pDm5fHOM,24,34,train
playing trumpet,IGpWH1Qds6M,35,45,train
playing trumpet,oi9xUeZIZPg,4,14,train
playing trumpet,N3b2dorwKPg,8,18,train
playing trumpet,f7uNKYcwLYw,46,56,train
playing trumpet,7mjt_UoWqhE,0,10,train
playing trumpet,fGNBFdfqePM,58,68,train
playing trumpet,HulLjcifBw0,9,19,train
playing trumpet,yCUDLQ30ZXI,1,11,train
playing trumpet,E6OvlmaSBmQ,43,53,train
playing trumpet,KfPyOoIakl8,45,55,train
playing trumpet,GjRmaJMPsdo,40,50,train
playing trumpet,iYAsW349guw,0,10,train
playing trumpet,lQWXddQkNpM,1,11,train
playing trumpet,2glYotdX8Eo,0,10,train
playing trumpet,DQX2Ws1RqRI,15,25,train
playing trumpet,Kgo5W8qNmKA,0,10,train
playing trumpet,IxOJrdEl2-c,20,30,train
playing trumpet,4ESIvFQLs54,30,40,train
playing trumpet,3TM9t7wAlhM,5,15,train
playing trumpet,hmzR04qjaz8,8,18,train
playing trumpet,FkGRmA2vHCc,71,81,train
playing trumpet,ChqyFKDhKXA,1,11,train
playing trumpet,GzcWjIoLU1Q,6,16,train
playing trumpet,UiKCbmeTLqo,22,32,train
playing trumpet,6-kidkdfOiI,10,20,train
playing trumpet,X7FYxMXuVSQ,0,10,train
playing trumpet,4VF5kYa2Glk,24,34,train
playing trumpet,Z-Rlnjxvdgo,55,65,train
playing trumpet,sD_5EceusUA,7,17,train
playing trumpet,24RvljIiP_A,62,72,train
playing trumpet,yiW3vRqfSr0,0,10,train
playing trumpet,scuMQgjKlXE,39,49,train
playing trumpet,og7iK5Y2k7U,43,53,train
playing trumpet,jG-s7DXiW0w,53,63,train
playing trumpet,L0os7l1kFCY,49,59,train
playing trumpet,4b-YtUvz97A,6,16,train
playing trumpet,eObPXRH8VWQ,5,15,train
playing trumpet,22RSvJN4hME,35,45,train
playing trumpet,GCVdWezAoBY,10,20,train
playing trumpet,38slP_L_AAY,4,14,train
playing trumpet,m3bdUl71Cuk,14,24,train
playing trumpet,rY0tQI3Powc,75,85,train
playing trumpet,FhVKk8HHGzM,65,75,train
playing trumpet,cGc4b0vxOQs,47,57,train
playing trumpet,CEe81yrh9_4,0,10,train
playing trumpet,L5FhmSTT130,14,24,train
playing trumpet,LRoaxMsvewE,31,41,train
playing trumpet,I7zzSlrLYqY,44,54,train
playing trumpet,FnY60ZKdVJk,3,13,train
playing trumpet,8UI0xzq15T4,7,17,train
using segway,d658pABx9-U,1,11,train
using segway,SnVHwckI5i8,8,18,train
using segway,l94ZkVpKSdA,15,25,train
using segway,y8Poez0YUJ0,18,28,train
using segway,3Httu_l2wIw,15,25,train
using segway,qGZiynohE2A,0,10,train
using segway,ZP2Gkx_OuDY,71,81,train
using segway,quP02_wyMIE,62,72,train
using segway,4B9KU_ETTn4,8,18,train
using segway,FFYsqwHjh50,29,39,train
using segway,XRZioPWLxUo,33,43,train
using segway,YieFFxIRniU,23,33,train
using segway,rSoxTyIgOd0,78,88,train
using segway,VGwiTxU0G9k,0,10,train
using segway,da-Sk4gabyE,28,38,train
using segway,o0kifQPOJOA,0,10,train
using segway,_dajS-slpEY,44,54,train
using segway,qPhCYD1v79o,19,29,train
using segway,g04dxR-Ay3Q,50,60,train
using segway,f_ch4bWxfgM,18,28,train
using segway,R6llTwEh07w,0,10,train
using segway,nPPBX9dymHc,26,36,train
using segway,OQ8OD3PAipE,13,23,train
using segway,3iNdtw2abwY,14,24,train
using segway,ReKo36gV15U,30,40,train
using segway,1cfIecMWeFs,6,16,train
using segway,nBCZoJNflhs,11,21,train
using segway,lCbcn7Z2qSY,17,27,train
using segway,iJQzjgCOP6Y,8,18,train
using segway,5dPVFouJnp0,22,32,train
using segway,oeJkzSxWQfQ,17,27,train
using segway,d2x3o6dr8nc,5,15,train
using segway,NgPlO7q6sQ8,51,61,train
using segway,_t35F8J87X0,14,24,train
using segway,T91VtQ4Ym7Y,0,10,train
using segway,rMg7pm3Rj2w,55,65,train
using segway,g8jc2ains88,38,48,train
using segway,p4t9L9MCFzM,14,24,train
using segway,v5U5WM-t_W0,24,34,train
using segway,A8sjbCSzUow,38,48,train
using segway,QAUOFaHOFcw,3,13,train
using segway,N3ek73Li9p0,35,45,train
using segway,LQpzz1LqCH0,43,53,train
using segway,emY7ziHfq6c,34,44,train
using segway,QMlYzd2uvRU,8,18,train
using segway,86SwFSaXvYY,33,43,train
using segway,rXstNFGDy1M,13,23,train
using segway,bruMFNSw7Jc,0,10,train
using segway,Qf0xJBO0uwg,43,53,train
using segway,u52VuQzft8I,0,10,train
using segway,N9MrfgM18Ug,49,59,train
using segway,_D4PGY6wGt4,52,62,train
using segway,8d7SvVNbwXU,17,27,train
using segway,xe4d3qLkx5k,39,49,train
using segway,57P-eENl9SM,1,11,train
using segway,5jEHgp7HwlY,11,21,train
using segway,HDsv1hotyLg,47,57,train
using segway,EXcVZ_nMRFA,36,46,train
using segway,wLnRvicSW5Q,50,60,train
using segway,yexqwFWa7Xs,16,26,train
using segway,Ba7I_ffmMgI,52,62,train
using segway,hk0UN9ar-hM,26,36,train
using segway,xeTkX2GjRiM,28,38,train
using segway,neDFMCDFZVY,38,48,train
using segway,xGi5CyCSCoc,13,23,train
using segway,f28zD8l5OIo,23,33,train
using segway,q7JK3PNhHdE,0,10,train
using segway,Y67Bf7KAg8U,18,28,train
using segway,z4BfWJmCriM,2,12,train
using segway,5k3fuaZMFTQ,10,20,train
using segway,pak6feSRziM,32,42,train
using segway,1K7jK9ALZT8,10,20,train
using segway,mBw8x6q05l0,11,21,train
using segway,phFaxN9W_To,0,10,train
using segway,K9lGv4egAKI,0,10,train
using segway,XLes5N0FrfA,47,57,train
using segway,4sUUK8gVbCA,0,10,train
using segway,unsli2Ffplc,0,10,train
using segway,2p4wixbSV8k,6,16,train
using segway,Oq1EPzTuvk0,24,34,train
using segway,_SSDGmX__Zo,73,83,train
using segway,ZJiRw0HOtn0,1,11,train
using segway,_gXyrTmDiRw,17,27,train
using segway,R1bhMNaMxcU,0,10,train
using segway,PFCwMs7bKtI,19,29,train
using segway,xuckk6gkT2w,8,18,train
using segway,hPjMvVFHomM,23,33,train
using segway,SmhHPdlEfUY,34,44,train
using segway,TbS76h5JqXY,26,36,train
using segway,-8C-FHx9sPg,0,10,train
using segway,NA20oMcLQhY,12,22,train
using segway,9xR6JUzyl-s,10,20,train
using segway,CHGLTn-U8wk,8,18,train
using segway,rJ3ie51ueNg,7,17,train
using segway,SKfoYxSSeOE,46,56,train
using segway,PBsEBaj5HB4,21,31,train
using segway,Y68KgGBILsg,0,10,train
using segway,Mgzqm4zTFSc,0,5,train
using segway,7OCaeyZaN2o,9,19,train
using segway,U6tWTVIpDCM,5,15,train
using segway,YlwuCBP2W4M,25,35,train
using segway,MJfVGlVSbKU,66,76,train
using segway,7yQHgU_VfuI,13,23,train
using segway,in86TtfZNOo,36,46,train
using segway,Lj4wjhvnZeY,11,21,train
using segway,bCX-OrFJylY,0,10,train
using segway,9HROVCmP2ho,18,28,train
using segway,82RiSW3_HYE,30,40,train
using segway,smkW-dvXNpo,22,32,train
using segway,O4cWRddQ2ms,20,30,train
passing American football (in game),xtpfQ8ZDGds,0,10,train
passing American football (in game),4ZJybyaKKTw,0,10,train
passing American football (in game),9YCPzyCJsYU,5,15,train
passing American football (in game),bI7LSKex1w4,3,13,train
passing American football (in game),CegYZ0sCozg,53,63,train
passing American football (in game),wfYphjthhI8,2,12,train
passing American football (in game),D7z1SuLDheg,1,11,train
passing American football (in game),qK4x9p78TVY,1,11,train
passing American football (in game),g6OJf3Adnfw,56,66,train
passing American football (in game),IhiMpb9V2VY,6,16,train
passing American football (in game),IZghY67-6j4,4,14,train
passing American football (in game),uw_087NjdxI,3,13,train
passing American football (in game),2Oj6A5H5Yi8,0,10,train
passing American football (in game),iIetkoXw9J4,71,81,train
passing American football (in game),nhChQdoQX6Y,21,31,train
passing American football (in game),2GUU6dmIwg8,2,12,train
passing American football (in game),jw-5DdUFw6w,43,53,train
passing American football (in game),O7qe33wvHzI,14,24,train
passing American football (in game),i6Td5MNEf-E,2,12,train
passing American football (in game),DRb35CTrDK8,1,11,train
passing American football (in game),2l5n5yAESBc,4,14,train
passing American football (in game),6bGtJQ-iS30,19,29,train
passing American football (in game),rBUFmjmvPqo,3,13,train
passing American football (in game),gqeI-sCBUng,0,10,train
passing American football (in game),7uWxzvp5tjE,8,18,train
passing American football (in game),VBbPC0R_kTo,7,17,train
passing American football (in game),jR-aUAppC00,14,24,train
passing American football (in game),TvRIw_wBYgg,2,12,train
passing American football (in game),7epaDYXBRno,1,11,train
passing American football (in game),Ajfyha0D2W4,2,12,train
passing American football (in game),MRQ1Sf6Z8m8,13,23,train
passing American football (in game),CXeq7GiuePY,16,26,train
passing American football (in game),WR32QSqL40M,2,12,train
passing American football (in game),zTWeH7EB82E,34,44,train
passing American football (in game),328QqmvmbvM,4,14,train
passing American football (in game),3t866GUmYb0,21,31,train
passing American football (in game),hb77TqjagKc,0,10,train
passing American football (in game),DlEcPXKhDRQ,10,20,train
passing American football (in game),YLwtZM7yYf8,1,11,train
passing American football (in game),odt54ATghjQ,2,12,train
passing American football (in game),4qzfhqKaGtI,3,13,train
passing American football (in game),EZavtL0yPVk,0,10,train
passing American football (in game),lqFRBnQCqOg,46,56,train
passing American football (in game),z0B872yFxhg,62,72,train
passing American football (in game),dZKO_PD3mHM,0,10,train
passing American football (in game),4f_A8xJ8hkY,9,19,train
passing American football (in game),_muKn2ZeLK0,18,28,train
passing American football (in game),yXafVAUmjgo,8,18,train
passing American football (in game),yRaRzpvJ72I,0,10,train
passing American football (in game),2E-hZStoCE0,0,10,train
passing American football (in game),D4QkhxFXdMI,53,63,train
passing American football (in game),Z3eS4b5KuMk,5,15,train
passing American football (in game),kG1BIBJP_Ok,0,10,train
passing American football (in game),-TBbRrbxMsA,2,12,train
passing American football (in game),-u7GMHPatmo,0,10,train
passing American football (in game),hFm6Jnrybj0,1,11,train
passing American football (in game),FL-ZVlMq-JY,3,13,train
passing American football (in game),hF97X23h-HM,4,14,train
passing American football (in game),sU0caJvoC0Q,0,10,train
passing American football (in game),wu3p_J6Rwu0,0,10,train
passing American football (in game),KDOhTjn7znA,20,30,train
passing American football (in game),K8ys9hEk1EI,3,13,train
passing American football (in game),uE9_GyEExks,0,10,train
passing American football (in game),aQvA9EZG4v0,8,18,train
passing American football (in game),kuQYqTGparU,3,13,train
passing American football (in game),7_u9CIz4Bvo,3,13,train
passing American football (in game),KDHI0xiFMrI,2,12,train
passing American football (in game),rZ7ZXLzm634,1,11,train
passing American football (in game),xqX2uPpThdA,8,18,train
passing American football (in game),qS7C08bIYkI,46,56,train
passing American football (in game),AMp1BDQsyHE,0,10,train
passing American football (in game),77QMvapSh0I,2,12,train
passing American football (in game),RzF1k6cLopE,0,10,train
passing American football (in game),UGKI_iVievs,3,13,train
passing American football (in game),K8r8Aq9pQqs,1,11,train
passing American football (in game),NcuHH57heWE,8,18,train
passing American football (in game),ix8BerEiV6E,0,10,train
passing American football (in game),GQYs0wuBkEk,1,11,train
passing American football (in game),8Ebgev48xLM,4,14,train
passing American football (in game),lbv6ZZgNBi0,3,13,train
passing American football (in game),XaDFYYGvXvE,0,10,train
passing American football (in game),IZAGsxBp7sI,0,10,train
passing American football (in game),8ZlA__ny7gc,2,12,train
passing American football (in game),CoRSf9VUW8U,34,44,train
passing American football (in game),H9B2ZjpNB5U,12,22,train
passing American football (in game),m6TVhMcwn5c,4,14,train
passing American football (in game),1WEiLmmivag,9,19,train
passing American football (in game),kesI_10peuI,17,27,train
passing American football (in game),SP5dggue8eU,46,56,train
passing American football (in game),chN87Lwj4RM,4,14,train
passing American football (in game),I7WwI2jGYsk,2,12,train
passing American football (in game),16qTOF6HsqQ,3,13,train
passing American football (in game),qBPSkfeowvA,10,20,train
passing American football (in game),h20qr4dS2A0,0,10,train
passing American football (in game),nX9cHd6gwtY,0,10,train
passing American football (in game),RYXgyd1SMi4,20,30,train
passing American football (in game),qVuIMhZbZzo,37,47,train
passing American football (in game),QvBavopEQ9Q,6,16,train
passing American football (in game),QZKGAvRcdbQ,1,11,train
passing American football (in game),5bldQcUqcWE,3,13,train
passing American football (in game),igiMNmDPCMM,8,18,train
passing American football (in game),1WpleexzYJk,8,18,train
passing American football (in game),N-xeRVNfEqA,13,23,train
passing American football (in game),AoXJxse04mc,4,14,train
passing American football (in game),lXJJiHG6PyU,3,13,train
passing American football (in game),IKXg9GEW1Nc,0,10,train
passing American football (in game),l7tO0dYDzxI,10,20,train
passing American football (in game),LX2Lhkhxw2o,0,10,train
passing American football (in game),eZClxLRT9bg,0,10,train
passing American football (in game),RxgZjEzYz-4,1,11,train
shooting basketball,esF6vo-YZi4,17,27,train
shooting basketball,_AaNWHfG3ec,0,10,train
shooting basketball,0Ak2eMBKwPU,0,10,train
shooting basketball,EVNr_iQlgs4,18,28,train
shooting basketball,LBQpCEs0mDQ,0,10,train
shooting basketball,8rc47pMUpMU,0,10,train
shooting basketball,MoxcrsfZAjU,12,22,train
shooting basketball,j4roo1PWKPw,0,10,train
shooting basketball,7rM_OVQ4HYc,0,10,train
shooting basketball,XMguidQaN2E,0,10,train
shooting basketball,IDDkgn20eeQ,8,18,train
shooting basketball,2kD7QzsBg5Y,31,41,train
shooting basketball,t9y1SbtJhE0,45,55,train
shooting basketball,e-z5klcq_rc,0,10,train
shooting basketball,iccgKKyUgmY,44,54,train
shooting basketball,qvGrbR6T5iI,63,73,train
shooting basketball,cwbPUASAKJc,76,86,train
shooting basketball,NLCLbE9K8fc,4,14,train
shooting basketball,j8i_2Hz1XHA,3,13,train
shooting basketball,-dW9-P_waJc,3,13,train
shooting basketball,BjbA-yiwb_Q,27,37,train
shooting basketball,p7JWTIZsvXk,8,18,train
shooting basketball,QFbckvKS6fQ,24,34,train
shooting basketball,r8J0V7LulQo,58,68,train
shooting basketball,-I87hh-qEmA,0,10,train
shooting basketball,G9UjLy1NnlE,16,26,train
shooting basketball,n6Ks9x4B4VE,0,10,train
shooting basketball,HUriVQEbsl8,4,14,train
shooting basketball,amvdGM2seMQ,17,27,train
shooting basketball,67d-7BdPC8Q,62,72,train
shooting basketball,naRYVBw-vTA,12,22,train
shooting basketball,FENiOrP6nAo,2,12,train
shooting basketball,oGYd6fZp9u8,1,11,train
shooting basketball,LDek0oQkzTs,21,31,train
shooting basketball,ikr2cY7xEZI,65,75,train
shooting basketball,ytol2jN1gBE,9,19,train
shooting basketball,aF3KKZvoafQ,12,22,train
shooting basketball,F7XgPFiHz0g,69,79,train
shooting basketball,x0ev2Xzu-Hw,0,10,train
shooting basketball,z9p0gRfWIMo,2,12,train
shooting basketball,w-zalxxndAk,0,10,train
shooting basketball,ZPPm2B585EM,4,14,train
shooting basketball,c0fTzZqcwfw,15,25,train
shooting basketball,G3jye4-7dJE,0,10,train
shooting basketball,H-pDjedXiYc,7,17,train
shooting basketball,QFOyzSIgCRQ,22,32,train
shooting basketball,lA_juxQvJtc,53,63,train
shooting basketball,_a6xGS3JF1A,4,14,train
shooting basketball,Ye3EegUs_Ps,20,30,train
shooting basketball,yEiYahWTJNk,29,39,train
shooting basketball,0EHFxasY8Ew,70,80,train
shooting basketball,AD1P-ZmkxPA,21,31,train
shooting basketball,EBBAsIgcUSM,26,36,train
shooting basketball,zeO-QDEoAEw,60,70,train
shooting basketball,eiFyOe9hOVA,9,19,train
shooting basketball,FavI3-4t5UQ,0,10,train
shooting basketball,dvhYcJw4_fw,56,66,train
shooting basketball,Ei0VGf7mceg,0,10,train
shooting basketball,Z4B787evpvY,14,24,train
shooting basketball,cP6Jy_HRu-8,10,20,train
shooting basketball,_52NgHXRNOc,1,11,train
shooting basketball,RtE67uRIayY,5,15,train
shooting basketball,RmXKGPMi_0w,6,16,train
shooting basketball,Tn2M9ABgz1A,50,60,train
shooting basketball,ZCmGMa6HaqI,0,10,train
shooting basketball,QKt0wrpr7ss,35,45,train
shooting basketball,yiu98EHBUY8,0,10,train
shooting basketball,4v0vNxuOKw4,45,55,train
shooting basketball,MCUWYMyNq94,1,11,train
shooting basketball,ewnWOwIoPm4,7,17,train
shooting basketball,be-UPvTWMq0,21,31,train
shooting basketball,_2BEUr9WfJ4,50,60,train
shooting basketball,hf1aRxz0Hhk,8,18,train
shooting basketball,V36dyj5N_ck,2,12,train
shooting basketball,H8GSnwyPzFw,1,11,train
shooting basketball,PXuLeRRQe2Q,7,17,train
shooting basketball,aVg4RRq2H4s,45,55,train
shooting basketball,FcxA2o8Bri0,20,30,train
shooting basketball,xslYDQZ2h0U,54,64,train
shooting basketball,JZCjdgy57Ck,1,11,train
shooting basketball,35ly2yaCOB0,3,13,train
shooting basketball,h5QGWUgdJNk,0,10,train
shooting basketball,HKf0fCrTcyo,4,14,train
shooting basketball,i6sx_FtV3ts,1,11,train
shooting basketball,hxL2olwC3t0,0,10,train
shooting basketball,DEI1IvAAR4g,1,11,train
shooting basketball,A-qNhYhWhnc,58,68,train
shooting basketball,kmcKQn7Xbyg,3,13,train
shooting basketball,XZ0xhMK_iBU,8,18,train
shooting basketball,0fI9SzAhAdw,59,69,train
shooting basketball,l-yT_8t0D0U,4,14,train
shooting basketball,o_r_ZiB68-Y,65,75,train
shooting basketball,49z2v81LEoQ,43,53,train
shooting basketball,4uClRwxTih8,7,17,train
shooting basketball,9Ya5eO0MqWg,4,14,train
shooting basketball,jdBY5Mvboyo,0,10,train
shooting basketball,LjQXZqUz6Pg,4,14,train
shooting basketball,Ul-ksCydqLY,6,16,train
shooting basketball,vAs1j14VDlE,0,10,train
shooting basketball,s3NFJAeM4x4,0,10,train
shooting basketball,ffwFKCL2SO0,0,10,train
shooting basketball,SVhOtVizYwM,52,62,train
shooting basketball,ObMK50vd9ZA,55,65,train
shooting basketball,P3LFQraUm4I,34,44,train
shooting basketball,r98UDbqj7F8,49,59,train
shooting basketball,l5uUHJSpsyY,28,38,train
shooting basketball,c9QtwvZ_vTw,11,21,train
shooting basketball,ggPbWWl0gbE,2,12,train
shooting basketball,LwLluwZWFrE,0,10,train
shooting basketball,oem7vvRVbdg,12,22,train
blowing nose,pNX9dUx7bHM,11,21,train
blowing nose,Oh_SQH_hDpc,5,15,train
blowing nose,0LCN0YBCTqI,2,12,train
blowing nose,G5EafR1m9nM,5,15,train
blowing nose,le7QdJf7flc,9,19,train
blowing nose,UmFFSXs3D9w,11,21,train
blowing nose,eFmogjtI4pg,2,12,train
blowing nose,oBXso6Eyd58,14,24,train
blowing nose,0yw8_2q6MDw,61,71,train
blowing nose,h3saFkBsMcE,0,10,train
blowing nose,cHB24fnAzo8,23,33,train
blowing nose,9nwt_KKpkKA,1,11,train
blowing nose,y1N6Gx5FDyo,47,57,train
blowing nose,GB7kZF_D2Nk,9,19,train
blowing nose,aQTLyh9dr34,32,42,train
blowing nose,eptncA3-gjY,12,22,train
blowing nose,mHi84i_5iNA,7,17,train
blowing nose,jBLgEQJTPy0,17,27,train
blowing nose,Ums9wcFyCGM,12,22,train
blowing nose,lOShPfcQ78s,0,10,train
blowing nose,umwmfvddjuw,55,65,train
blowing nose,jnmkxMQgdic,30,40,train
blowing nose,e0ZXJDMewZo,14,24,train
blowing nose,f9mijCg4nI0,5,15,train
blowing nose,77knggkHwF8,13,23,train
blowing nose,aatLi8JFwOs,20,30,train
blowing nose,M4-0KAOsmYg,2,12,train
blowing nose,MKsITurmmhc,42,52,train
blowing nose,AxT4KGgCtN8,21,31,train
blowing nose,r51hX7WvIz0,7,17,train
blowing nose,ZWx4jDsxjpM,61,71,train
blowing nose,5xJ31Jop08c,0,10,train
blowing nose,_3GcgiMgoPg,4,14,train
blowing nose,YonX_xMm3PU,3,13,train
blowing nose,v29_ZPzoMYU,4,14,train
blowing nose,cly35MqY7L0,14,24,train
blowing nose,a_UXTwF3uBE,3,13,train
blowing nose,PJIfWDNzpWE,0,10,train
blowing nose,6vuP2biLfRY,10,20,train
blowing nose,epcyc7Tyuqk,8,18,train
blowing nose,bUW4Lu6GcDA,11,21,train
blowing nose,XQDzzdTKcLk,21,31,train
blowing nose,HTe9MGWQlH4,44,54,train
blowing nose,0j3p_5Dye-Y,33,43,train
blowing nose,xrmiFb2Fck4,3,13,train
blowing nose,NHAsKyGKlA0,0,10,train
blowing nose,gC-_lxpWRM4,21,31,train
blowing nose,1pMCV5IKjfc,0,10,train
blowing nose,e5IUgd5PbBo,3,13,train
blowing nose,sdisl7-5asQ,0,10,train
blowing nose,bGH2kpQbA_0,41,51,train
blowing nose,i3qNumpihJg,18,28,train
blowing nose,SUop-aJn8Do,0,10,train
blowing nose,bYgDK0SiacI,0,10,train
blowing nose,RfrlzvLtKOg,44,54,train
blowing nose,5JBTwje7ZUQ,2,12,train
blowing nose,Wkkf1bik9rM,9,19,train
blowing nose,EKVBzHOZUCk,2,12,train
blowing nose,rJ_PBET7PJ4,3,13,train
blowing nose,TrrdTQq2IgQ,3,13,train
blowing nose,6L-KiqgVwZU,4,14,train
blowing nose,D5OH-3FYniw,43,53,train
blowing nose,vZ-XTehjBAA,25,35,train
blowing nose,5_XhgTkJW0E,4,14,train
blowing nose,R6lEr5pzMlA,0,10,train
blowing nose,nAyCrnYkzt0,18,28,train
blowing nose,_JGAvfGozUA,5,15,train
blowing nose,cJxB456ZvxM,9,19,train
blowing nose,h03xlgwLEmo,25,35,train
blowing nose,_5wAlWMXIos,52,62,train
blowing nose,98CXhrnjWCw,10,20,train
blowing nose,mIxhEF56t8E,4,14,train
blowing nose,4GHEmiuxcIg,53,63,train
blowing nose,Sj9ES1LFHLA,2,12,train
